text,label
"Khách sạn có tông màu tối, nhìn hơi buồn, nhân viên phục vụ rất chuyên nghiệp và nhiệt tình, yên tĩnh và vắng lặng, thích hợp cho nghĩ dưỡng.",0
"Khách sạn gần biển tuy nhiên bãi biển sóng lớn và hơi dơ nên không tắm được, thức ăn trong nhà hàng khá mắc, lại không hợp khẩu vị. Được cái dịch vụ tốt, nhân viên thân thiện",0
"Yên tĩnh, thoải mái. Nhưng các lối đi hơi tối. Nhân viên thân thiện.Tại khu vực này thì đang bị biển xâm thực, vì vậy nếu muốn tắm biển thì nhất thiết phải có sự hướng dẫn của đội ngũ hướng dẫn viên tại Resort.",0
"Chúng tôi đặt 1 phòng suit và ngắm được biển. Nó ở tầng trệt, đối diện về phía bãi biển, tuy nhiên, tôi chỉ nhìn thấy các bãi đỗ xe. Phòng ngủ và phòng khách đều rộng, nó có 1 ban công đối diện bãi đỗ xe. Giường và tủ đểu mới, tuy nhiên phòng khách thì cũ rồi. Điều hòa không khí làm việc tốt. Các nhân viên dọn dẹp vệ sinh rất thân thiện, nhưng một số nhân viên tiếp tân rất không chú ý đến yêu cầu của khách. Hiện có rất nhiều khách du lịch châu Á ở Hải Yến và bữa ăn sáng là tuyệt vời nếu bạn yêu thực phẩm châu Á. Có vài món phương Tây như Omlette, xúc xích, bánh mì với mứt và trái cây có sẵn. Bãi biển, các khu vực nhà hàng / quán cà phê chính mất khoảng 10 phút đi bộ từ khách sạn",0
"Tôi cũng không hiểu tại sao nhiều người không thích khách sạn này. Vị trí gần bãi biển và chỉ mất 1 vài phút đến thành phố. Khách sạn và nhà hàng không phải là một cái gì đó đặc biệt nhưng khá đẹp. Tuy không có nhiều món ăn nhưng tôi hài lòng về nó, có 1 vài trái cây, đồ uống... Buổi tối ở nhà hàng có nhiều người. Chúng tôi đặt một phòng đôi có ban công, tiếc là có 1 khách sạn khác cũng đang xây dựng bên cạnh. Phòng đơn giản bao gồm phòng ngủ, phòng tắm, bàn, khoảng 50 m² 1 phòng. Tuy không sang trọng nhưng tôi thích phòng của chúng tôi. Các nhân viên rất thân thiện. Tôi khuyên bạn nên ở khách sạn này nhất là giá của nó khá rẻ.",0
"Nhiều nhận xét khác đã nói, khách sạn Hải Yến cũ,nhưng càng ngày thì khách sạn càng tốt hơn. Các phòng sạch sẽ, nhưng đồ dùng trong phòng cũ. Khăn có 1 vết bẩn nhỏ, và khi chúng tôi hỏi khăn mới, chúng tôi thấy rằng chúng cũng đã ngả màu. Thật không may là nhân viên khách sạn đã quyết định để thông thoáng phòng bằng cách để lại các cửa ban công mở khi chúng tôi bước vào phòng, muỗi đã bay vào trong lúc đó. Một bữa ăn sáng buffet được bao gồm trong giá của ban. Có rất nhiều món được cung cấp: Phở, xúc xích, tôm, bánh bao, một loạt các đặc sản địa phương, cũng như trái cây tươi, sữa ong chúa, nước trái cây, trà và cà phê. Vị trí của khách sạn là rất tốt, phí trước nhìn ra biển. Chi phí của chúng tôi khoảng $ 30 USD / đêm, phòng giường đôi. Khách sạn cũng cung cấp các loại trái cây tốt tươi và nước đóng chai miễn phí, và các phòng là khá yên tĩnh.",0
vi tri thuan tien Cơ sở hạ tầng bất đầu xuống cấp. nấu ăn không ngon,0
"Gần bãi biển. Ở trung tâm thành phố Tạm hài long, chưa thực sự thaori mái vì phòng ốc cũ kỹ, hồ bơi nhỏ, khách sạn bị che tầm nhìn ra biển do có nhà hang mới xây trước mặt. Khá ồn ào do có công trình bên cânhj đang xây dung",0
"Phòng rộng Khách sạn ngay khu trung tâp tp, tiện thuê xe honda di bãi biển của lò.",0
"Chúng tôi không thực sự biết nhiều về Vinh vì vậy chúng tôi chọn khách sạn này vì nó trông khá ổn khi nhìn từ bên ngoài. Giá khá mềm. Phòng cũng khá sạch sẽ. Nói chung khá thường, ko có gì đặc sắc.",0
"nice hotel Sạch sẽ, phòng rộng rãi, truyền hình cáp 6 Chỉ ở lại đây cho 1 đêm trên đường tới Lào, nice hotel, muốn giới thiệu cho người khác. Bữa ăn sáng kết thúc lúc 9 giờ sáng mặc dù vậy bị mất nó khi chúng ta không biết. Bồn tắm trong phòng và truyền hình cáp. Không ai nói tiếng Anh nên thực sự khó khăn để giao tiếp. Hoàn toàn không có gì để làm ở Vĩnh mặc dù - nghiệt ngã Vinh! Sẽ không quay trở lSạch sẽ, phòng rộng rãi, truyền hình cáp Chỉ ở lại đây cho 1 đêm, khá tốt, phòng ở rộng rãi sạch sẽ. Bữa ăn sáng kết thúc lúc 9 giờ sáng nên bạn phải canh giờ dậy nếu không muốn nhịn đói vào buổi sáng. Nhà vệ sinh và có bồn tắm, phòng có truyền hình cáp.",0
"Khách sạn gần nhà ga xe lửa, khá sạch sẽ, nhưng đã lâu ngày và cần được nâng cấp. Có một con chuột chạy ngang qua hành lang khi tôi nhận phòng, may là phòng tôi không có.",0
"Khách sạn nằm gần trạm xe lửa và trạm xe buýt. Khoảng 3 phút đối với nhà ga và 1 phút đối với trạm xe buýt. Nhân viên thân thiện, phòng ở khá tốt và sạch sẽ.",0
"Đến River side tôi rất ấn tượng với view hồ nơi đây, không khi hơi se lạnh nhưng chúng tôi đã có những ảnh rất đẹp, nhà hàng phục vụ tạm được",0
Phòng đẹp ok tôi và gia đình đã có những ngày nghỉ rất tuyệt vời nơi đây cảm ơn Chudu24 đã tư vấn giúp lần sau quay lại Sapa tôi sẽ đên River side,0
"Phòng đẹp, đầy đủ tiện nghi.",0
"Nhân viên phục vụ chu đáo, Khách sạn nằm ở trung tâm thuận tiện đi lại, view hồ ban đêm không khí lạnh nhưng rất đẹp tôi yêu nơi này. Sẽ quay lại đây khi đến Sapa.",0
"Tôi và gia đình có 2 ngày nghỉ ở khách sạn này, nhưng tôi thất vọng với dịch vụ ở đây, vệ sinh khá tệ, nhân viên khách sạn cũng nhiệt tình nhưng tôi sẽ không chọn khách sạn này cho những lần nghỉ tiếp theo.",0
"Tọa lạc giữa thị trấn, bên Hồ Sapa thơ mộng.phòng rộng rãi, sang trọng. phòng được trang bị đầy đủ tiện nghi giúp tôi tận hưởng trọn vẹn không khí trong lành và ngắm nhìn thành phố lung linh về đêm.Nhân viên tiếp đón lịch sự, ân cần, nhiều kinh nghiệm,",0
"Vị trí khách sạn rất thuận tiện cho việc du lịch tham quan những địa điểm. Khách sạn có tiện nghi đầy đủ, sạch sẽ về vệ sinh cũng như sự phục vụ chu đáo. Tôi cảm thấy hài lòng khi chọn dịch vụ nơi đây.",0
"Hồ Bơi rất đẹp, khung cảnh mát mẽ Nhân viên rất thân thiện. Nhưng chưa đủ chuyên nghiệp phục vụ hơi chậm( có lẽ là nhân viên mới).khách sạn sạch đẹp, giá cả hợp lý, mình rất thích.^^",0
"gần trung tâm và nhiều hàng ăn uống KS gần đường ray xe lửa và ở trong 1 khu phố ăn uống, cộng với phòng không có cách âm nên khá ồn. Tình trạng phòng đơn 12m không được sạch sẽ và đầy đủ tiện nghi như mong đợi. Có lẽ là tiền nào của đấy.",0
"trung tâm thành phố phòng nhỏ,tiện nghi đơn giản, thích hợp cho các bạn du lịch ba lô.",0
"Gần trung tâm, giá rẻ, và nhân viên nhiệt tình",0
"yên tĩnh Chỉ nghỉ lại 1 đêm, phòng nhỏ, chăn dày và ấm, gi7o7ng2 cũng rất êm ^^ phòng kín nên hơi ngạt :D Đc cái yên tĩnh ^^",0
"Nhân viên Khách sạn Apt Ez Holiday rất dễ thương nhưng bước lên cầu thang và vào phòng, có cảm giác hơi cũ kỹ.",0
Khách sạn Apt Ez Holiday phù hợp với tôi.,0
"Tôi có đặt ở khách sạn 3 đêm, và sau đó nhân viên gọi điện cho tôi và tôi đã đặt dịch vụ xe đón tại sân bay về khách sạn, khách sạn phòng sạch sẽ, vị trí thuận tiện cho việc ăn uống, ngày sau tôi rảnh nên nhân viên tư vấn cho tôi đi tham quan vịnh hạ long 1 ngày quả thật nếu có thời gian tôi sẽ đi 2 ngày. Cám ơn khách sạn và hẹn gặp lại khách sạn.",0
"Mình đã ở khách sạn này 2 đêm cùng gia đình, khách sạn nhân viên nhiệt tình, phòng sạch sẽ thoáng, có view, nhân viên giao tiếp tiếng Anh tốtMình đặt tour lễ hội Bái Đính và chùa Hương, do công ty tổ chức nên rất tốt và giá cả hợp lý.",0
"Khách sạn không đẹp lắm, chất lượng phù hợp giá tiền.",0
"Khách sạn tuy là 2 sao nhưng phòng ốc hơi cũ, ti vi nhiều lúc không mở được. Tôi chỉ nghỉ qua đêm nên cũng không sử dụng dịch vụ nhiều.",0
"Khách sạn này ngay trung tâm, chất lượng phòng ốc nhìn chung chưa được tốt lắm, cách phục vụ cũng chưa được chuyên nghiệp, nhưng so với giá cả như vậy thì cũng tạm ổn.",0
"Vị trí khách sạn tốt, gần khu ăn uống và mua sắm nên chúng tôi rất hài lòng. Giá phòng ở đây cũng phù hợp, bình dân. Chúng tôi hài lòng khi nghỉ tại đây. Mytour cũng có rất nhiều chương trình khuyến mại nên tôi cảm thấy khá hứng thú để đặt phòng. Sẽ luôn ủng hộ.",0
"Vị trí khách sạn gần trung tâm, chất lượng phòng và giá cả phù hợp với những người thích đi du lịch phượt, tôi sẽ còn sử dụng dịch vụ ở đây nếu có cơ hội.",0
"Vị trí khách sạn tốt, gần khu ăn uống và mua sắm nên chúng tôi rất hài lòng. Giá phòng ở đây cũng phù hợp, bình dân. Chúng tôi hài lòng khi nghỉ tại đây.",0
"Minh rất hài lòng về khách sạn cũng như nhân viên phục vụ khá nhiệt tình, phòng óc cũng như chất lượng phù hợp với giá tiền mình bỏ ra. Vi trí Khách sạn cũng ngay trung tâm, tiện cho tôi đi lại và di chuyển. Hệ thống nước nhà vệ sinh hơi dở.",0
"Vị trí khách sạn ngay trung tâm nên rất thuận lợi để di chuyển đến địa điểm khác, tuy nhiên khách sạn hơi cũ nên nhìn không được đẹp và sạch sẽ.",0
"Minh rất hài lòng về khách sạn cũng như nhân viên phục vụ khá nhiệt tình, phòng óc cũng như chất lượng phù hợp với giá tiền mình bỏ ra. Vi trí Khách sạn cũng ngay trung tâm, tiện cho tôi đi lại và di chuyển. Cảm ơn Mytour đã hỗ trợ tôi đặt phòng.",0
"Tôi thấy Khách Sạn Apt Ez Holiday cũng rất bình thường, phòng không đẹp và tiện nghi không đầy đủ, phòng cũng đã cũ và không sang trọng. Nhưng với mức giá này tôi thấy hợp lý.",0
"Tôi đã ở phòng đơn của khách sạn này, phòng hơi bé nhưng cũng đúng với mức giá ở Hà Nội, nhà vệ sinh đôi khi có mùi hôi, nhưng giá cả hợp lí, lại gần trung tâm, phục vụ dọn phòng tốt, tiếp tân rất vui vẻ với khách. Tuy nhiên khu phố ẩm thực - đường Tống Duy Tân - lại không phong phú lắm, giá cả khá thức ăn đắt đỏ.",0
"Vị trí và các quán ăn gần đó thật tuyệt vời, rất ngon. Nhân viên càng ngày càng tốt, chu đáo, thân thiện so với lần tôi tới đây",0
"Tôi ở lại Aptez Holiday Hotel cho 2 đêm. Vị trí khách sạn là ok, nhưng truyền hình không làm việc. Tôi hy vọng khách sạn có thể khắc phục sớm. Giá rất phù hợp",0
"Tôi có dịp quay trở lại hà nội du lịch và nghỉ 1 đêm ở khách sạn apt holiday, tôi nhận thấy là khách sạn rất sạch sẽ, thuận tiện cho việc ăn uống, giá cả hợp túi tiền. Ngày hôm sau tôi có đặt tour du lịch Hạ Long với khách sạn vì ở đây cũng là công ty tổ chức du lịch. Cám ơn Cô hương và nhân viêm tại khách sạn đã đón tiếp tôi và phcj vụ rất nhiệt tình, nếu lần sau có quay lại Hà Nội tôi sẽ ghé qua.",0
"Thật là 1 khách sạn tuyệt vời! Tôi đã ở rất nhiều khách sạn tại Việt Nam cũng như Hà Nội và tôi có thể khẳng định rằng khách sạn này rất tốt. Phòng rộng rãi, thoáng mát, có cửa sổ lớn để ánh sáng tràn vào căn phòng mỗi buổi sáng. Vị trí rất tuyệt vời, nó gần với mọi điểm du lịch chính của Hà Nội. Các món ăn ở đây đều rất ngon, mang hương vị đặc trưng của Hà Nội. Nhân viên thân thiện và chuyên nghiệp trong việc sắp xếp phòng. Chúng tôi đã không phải chờ để nhân phòng như 1 số khách sạn khác.",0
"Tôi đến đêm muộn ở Hà Nội sau một chuyến đi xe buýt dài. Thật tuyệt vời được chào đón nồng nhiệt như vậy sau con đường dài. Phòng đôi đầu tiên tôi ở lại là tốt. Rộng rãi, tủ lạnh, bàn tốt, kết nối internet tuyệt vời - và tôi nhận được một mức giá rất tốt. Sau khi đặt phòng đã hết hạn, tôi chuyển đến một căn phòng đơn, để tiết kiệm một vài đô la. Căn phòng đó là khá nhỏ. Vẫn có điều hòa, tủ lạnh, kết nối internet nhưng không được như phòng đôi",0
"Phòng nhỏ, tiện nghi đơn giản, thích hợp cho các bạn du lịch ba lô. Vị trí trung tâm, gần phố cổ, gần hồ gươm",0
"Mình vừa có chuyến công tác tại Hà Nội trong vòng 2 ngày và đã ở khách sạn này. Khách sạn tốt, vị trí thuận lợi, gần các điểm du lịch. Mình có ở thêm 1 ngày và đặt tour du lịch Hạ Long 1 ngày ở đó vì khách sạn có cả văn phòng du lịch dưới sảnh nữa. Họ rất thân thiện tư vấn cho mình với giá cả hợp lý, mình rất hài lòng với dịch vụ khách sạn",0
"Đầu tháng vừa rồi tôi đã ở Khách sạn Apt Ez Holiday, hình như ở đó có cả công ty du lịch. Tôi ở phòng có ban công rất thoáng sau 3 ngày làm việc. Tôi thấy khách sạn rất tuyệt và có giới thiệu cho 1 số người bạn.",0
